codigoint;codigoean;descricao;loja;embseparacao;ppcx;eicx;capcx;ltmix;secaoope;grupomerc
1019991;7898937345614;FRALDA DESC FERINHA HIPER G C/46;013;6;0,67;1,67;0,83;A;16;162
1019991;7898937345614;FRALDA DESC FERINHA HIPER G C/46;014;6;0,00;0,00;1,67;A;16;162
1019991;7898937345614;FRALDA DESC FERINHA HIPER G C/46;017;6;2,00;3,00;1,67;A;16;162
1019991;7898937345614;FRALDA DESC FERINHA HIPER G C/46;018;6;1,67;2,67;2,50;A;16;162
1019990;7898937345621;FRALDA DESC FERINHA HIPER GG C/42;001;6;1,17;2,17;0,00;A;16;162
1019990;7898937345621;FRALDA DESC FERINHA HIPER GG C/42;002;6;1,33;2,33;0,83;A;16;162
1019990;7898937345621;FRALDA DESC FERINHA HIPER GG C/42;003;6;2,00;3,00;1,67;A;16;162
1019990;7898937345621;FRALDA DESC FERINHA HIPER GG C/42;004;6;0,00;0,00;0,83;A;16;162
1019990;7898937345621;FRALDA DESC FERINHA HIPER GG C/42;005;6;0,67;1,67;1,67;A;16;162
1019990;7898937345621;FRALDA DESC FERINHA HIPER GG C/42;006;6;1,33;2,33;1,67;A;16;162
1019990;7898937345621;FRALDA DESC FERINHA HIPER GG C/42;007;6;0,67;1,67;1,67;A;16;162
1019990;7898937345621;FRALDA DESC FERINHA HIPER GG C/42;008;6;0,67;1,67;0,83;A;16;162
1019990;7898937345621;FRALDA DESC FERINHA HIPER GG C/42;011;6;0,67;1,67;0,83;A;16;162
1019990;7898937345621;FRALDA DESC FERINHA HIPER GG C/42;012;6;0,67;1,67;1,67;A;16;162
1019990;7898937345621;FRALDA DESC FERINHA HIPER GG C/42;013;6;0,67;1,67;0,83;A;16;162
1019990;7898937345621;FRALDA DESC FERINHA HIPER GG C/42;014;6;0,00;0,00;1,67;A;16;162
1019990;7898937345621;FRALDA DESC FERINHA HIPER GG C/42;017;6;1,67;2,67;1,67;A;16;162
1019990;7898937345621;FRALDA DESC FERINHA HIPER GG C/42;018;6;0,67;1,67;2,50;A;16;162
1019992;7898937345607;FRALDA DESC FERINHA HIPER M C/52;001;6;2,17;3,17;0,00;A;16;162
1019992;7898937345607;FRALDA DESC FERINHA HIPER M C/52;002;6;1,00;2,00;1,67;A;16;162
1019992;7898937345607;FRALDA DESC FERINHA HIPER M C/52;003;6;2,00;3,00;1,67;A;16;162
1019992;7898937345607;FRALDA DESC FERINHA HIPER M C/52;004;6;0,00;0,00;0,33;A;16;162
1019992;7898937345607;FRALDA DESC FERINHA HIPER M C/52;005;6;1,00;2,00;3,33;A;16;162
1019992;7898937345607;FRALDA DESC FERINHA HIPER M C/52;006;6;1,00;2,00;3,33;A;16;162
1019992;7898937345607;FRALDA DESC FERINHA HIPER M C/52;007;6;0,67;1,67;3,33;A;16;162
1019992;7898937345607;FRALDA DESC FERINHA HIPER M C/52;008;6;0,67;1,67;1,67;A;16;162
1019992;7898937345607;FRALDA DESC FERINHA HIPER M C/52;011;6;0,67;1,67;1,67;A;16;162
1019992;7898937345607;FRALDA DESC FERINHA HIPER M C/52;012;6;0,67;1,67;3,33;A;16;162
1019992;7898937345607;FRALDA DESC FERINHA HIPER M C/52;013;6;0,67;1,67;1,67;A;16;162
1019992;7898937345607;FRALDA DESC FERINHA HIPER M C/52;014;6;0,00;0,00;0,67;A;16;162
1019992;7898937345607;FRALDA DESC FERINHA HIPER M C/52;017;6;1,33;2,33;3,33;A;16;162
1019992;7898937345607;FRALDA DESC FERINHA HIPER M C/52;018;6;0,67;1,67;5,00;A;16;162
1019993;7898937345591;FRALDA DESC FERINHA HIPER P C/60;001;6;1,00;2,00;0,00;A;16;162
1019993;7898937345591;FRALDA DESC FERINHA HIPER P C/60;002;6;0,67;1,67;1,67;A;16;162
1019993;7898937345591;FRALDA DESC FERINHA HIPER P C/60;003;6;0,67;1,67;1,67;A;16;162
1019993;7898937345591;FRALDA DESC FERINHA HIPER P C/60;004;6;0,00;0,00;0,33;A;16;162
1019993;7898937345591;FRALDA DESC FERINHA HIPER P C/60;005;6;0,67;1,67;3,33;A;16;162
1019993;7898937345591;FRALDA DESC FERINHA HIPER P C/60;006;6;0,67;1,67;3,33;A;16;162
1019993;7898937345591;FRALDA DESC FERINHA HIPER P C/60;007;6;0,67;1,67;3,33;A;16;162
1019993;7898937345591;FRALDA DESC FERINHA HIPER P C/60;008;6;0,67;1,67;1,67;A;16;162
1019993;7898937345591;FRALDA DESC FERINHA HIPER P C/60;011;6;0,67;1,67;1,67;A;16;162
1019993;7898937345591;FRALDA DESC FERINHA HIPER P C/60;012;6;0,67;1,67;3,33;A;16;162
1019993;7898937345591;FRALDA DESC FERINHA HIPER P C/60;013;6;0,67;1,67;1,67;A;16;162
1019993;7898937345591;FRALDA DESC FERINHA HIPER P C/60;014;6;0,00;0,00;0,67;A;16;162
1019993;7898937345591;FRALDA DESC FERINHA HIPER P C/60;017;6;0,67;1,67;3,33;A;16;162
1019993;7898937345591;FRALDA DESC FERINHA HIPER P C/60;018;6;0,67;1,67;5,00;A;16;162
1019994;7898937345546;FRALDA DESC FERINHA JUMBINHO EXG C/14;001;12;1,00;2,00;0,00;A;16;162
1019994;7898937345546;FRALDA DESC FERINHA JUMBINHO EXG C/14;002;12;2,17;3,17;3,00;A;16;162
1019994;7898937345546;FRALDA DESC FERINHA JUMBINHO EXG C/14;003;12;1,00;2,00;3,00;A;16;162
1019994;7898937345546;FRALDA DESC FERINHA JUMBINHO EXG C/14;004;12;0,67;1,67;0,50;A;16;162
1019994;7898937345546;FRALDA DESC FERINHA JUMBINHO EXG C/14;005;12;1,00;2,00;2,00;A;16;162
1019994;7898937345546;FRALDA DESC FERINHA JUMBINHO EXG C/14;006;12;0,67;1,67;2,00;A;16;162
1019994;7898937345546;FRALDA DESC FERINHA JUMBINHO EXG C/14;007;12;0,67;1,67;2,00;A;16;162
1019994;7898937345546;FRALDA DESC FERINHA JUMBINHO EXG C/14;008;12;0,67;1,67;0,50;A;16;162
1019994;7898937345546;FRALDA DESC FERINHA JUMBINHO EXG C/14;011;12;0,67;1,67;0,50;A;16;162
1019994;7898937345546;FRALDA DESC FERINHA JUMBINHO EXG C/14;012;12;0,50;1,50;2,00;A;16;162
1019994;7898937345546;FRALDA DESC FERINHA JUMBINHO EXG C/14;013;12;0,50;1,50;2,00;A;16;162
1019994;7898937345546;FRALDA DESC FERINHA JUMBINHO EXG C/14;014;12;0,67;1,67;2,00;A;16;162
1019994;7898937345546;FRALDA DESC FERINHA JUMBINHO EXG C/14;017;12;0,83;1,83;2,00;A;16;162
1019994;7898937345546;FRALDA DESC FERINHA JUMBINHO EXG C/14;018;12;1,00;2,00;3,00;A;16;162
1019985;7898937345560;FRALDA DESC FERINHA JUMBINHO G C/16;001;12;1,00;2,00;0,00;A;16;162
1019985;7898937345560;FRALDA DESC FERINHA JUMBINHO G C/16;002;12;1,00;2,00;1,50;A;16;162
1019985;7898937345560;FRALDA DESC FERINHA JUMBINHO G C/16;003;12;1,67;2,67;1,00;A;16;162
1019985;7898937345560;FRALDA DESC FERINHA JUMBINHO G C/16;004;12;1,00;2,00;0,50;A;16;162
1019985;7898937345560;FRALDA DESC FERINHA JUMBINHO G C/16;005;12;0,50;1,50;1,00;A;16;162
1019985;7898937345560;FRALDA DESC FERINHA JUMBINHO G C/16;006;12;0,50;1,50;1,00;A;16;162
1019985;7898937345560;FRALDA DESC FERINHA JUMBINHO G C/16;007;12;0,50;1,50;1,00;A;16;162
1019985;7898937345560;FRALDA DESC FERINHA JUMBINHO G C/16;008;12;0,50;1,50;0,50;A;16;162
1019985;7898937345560;FRALDA DESC FERINHA JUMBINHO G C/16;011;12;0,67;1,67;0,50;A;16;162
1019985;7898937345560;FRALDA DESC FERINHA JUMBINHO G C/16;012;12;0,50;1,50;1,00;A;16;162
1019985;7898937345560;FRALDA DESC FERINHA JUMBINHO G C/16;013;12;0,50;1,50;1,00;A;16;162
1019985;7898937345560;FRALDA DESC FERINHA JUMBINHO G C/16;014;12;0,50;1,50;1,00;A;16;162
1019985;7898937345560;FRALDA DESC FERINHA JUMBINHO G C/16;017;12;0,50;1,50;1,00;A;16;162
1019985;7898937345560;FRALDA DESC FERINHA JUMBINHO G C/16;018;12;1,00;2,00;1,50;A;16;162
1019986;7898937345553;FRALDA DESC FERINHA JUMBINHO GG C/14;001;12;1,00;2,00;0,00;A;16;162
1019986;7898937345553;FRALDA DESC FERINHA JUMBINHO GG C/14;002;12;1,00;2,00;1,50;A;16;162
1019986;7898937345553;FRALDA DESC FERINHA JUMBINHO GG C/14;003;12;1,00;2,00;1,00;A;16;162
1019986;7898937345553;FRALDA DESC FERINHA JUMBINHO GG C/14;004;12;1,00;2,00;0,50;A;16;162
1019986;7898937345553;FRALDA DESC FERINHA JUMBINHO GG C/14;005;12;0,50;1,50;1,00;A;16;162
1019986;7898937345553;FRALDA DESC FERINHA JUMBINHO GG C/14;006;12;0,50;1,50;1,00;A;16;162
1019986;7898937345553;FRALDA DESC FERINHA JUMBINHO GG C/14;007;12;0,50;1,50;1,00;A;16;162
1019986;7898937345553;FRALDA DESC FERINHA JUMBINHO GG C/14;008;12;0,50;1,50;0,50;A;16;162
1019986;7898937345553;FRALDA DESC FERINHA JUMBINHO GG C/14;011;12;0,67;1,67;0,50;A;16;162
1019986;7898937345553;FRALDA DESC FERINHA JUMBINHO GG C/14;012;12;0,50;1,50;1,00;A;16;162
1019986;7898937345553;FRALDA DESC FERINHA JUMBINHO GG C/14;013;12;0,50;1,50;1,00;A;16;162
1019986;7898937345553;FRALDA DESC FERINHA JUMBINHO GG C/14;014;12;0,50;1,50;1,00;A;16;162
1019986;7898937345553;FRALDA DESC FERINHA JUMBINHO GG C/14;017;12;0,83;1,83;1,00;A;16;162
1019986;7898937345553;FRALDA DESC FERINHA JUMBINHO GG C/14;018;12;1,00;2,00;1,50;A;16;162
1019987;7898937345577;FRALDA DESC FERINHA JUMBINHO M C/18;002;12;1,00;2,00;1,50;A;16;162
1019987;7898937345577;FRALDA DESC FERINHA JUMBINHO M C/18;003;12;1,00;2,00;2,00;A;16;162
1019987;7898937345577;FRALDA DESC FERINHA JUMBINHO M C/18;004;12;0,50;1,50;0,50;A;16;162
1019987;7898937345577;FRALDA DESC FERINHA JUMBINHO M C/18;005;12;0,50;1,50;1,00;A;16;162
1019987;7898937345577;FRALDA DESC FERINHA JUMBINHO M C/18;006;12;0,50;1,50;1,00;A;16;162
1019987;7898937345577;FRALDA DESC FERINHA JUMBINHO M C/18;007;12;0,50;1,50;1,00;A;16;162
1019987;7898937345577;FRALDA DESC FERINHA JUMBINHO M C/18;008;12;0,42;1,50;0,50;A;16;162
1019987;7898937345577;FRALDA DESC FERINHA JUMBINHO M C/18;011;12;0,50;1,50;0,50;A;16;162
1019987;7898937345577;FRALDA DESC FERINHA JUMBINHO M C/18;012;12;0,50;1,50;1,00;A;16;162
1019987;7898937345577;FRALDA DESC FERINHA JUMBINHO M C/18;013;12;0,50;1,50;1,00;A;16;162
1019987;7898937345577;FRALDA DESC FERINHA JUMBINHO M C/18;014;12;0,50;1,50;1,00;A;16;162
1019987;7898937345577;FRALDA DESC FERINHA JUMBINHO M C/18;017;12;0,50;1,50;1,00;A;16;162
1019987;7898937345577;FRALDA DESC FERINHA JUMBINHO M C/18;018;12;1,00;2,00;1,50;A;16;162
1019988;7898937345584;FRALDA DESC FERINHA JUMBINHO P C/20;001;12;1,00;2,00;0,00;A;16;162
1019988;7898937345584;FRALDA DESC FERINHA JUMBINHO P C/20;002;12;0,67;1,67;1,50;A;16;162
1019988;7898937345584;FRALDA DESC FERINHA JUMBINHO P C/20;003;12;0,67;1,67;1,00;A;16;162
1019988;7898937345584;FRALDA DESC FERINHA JUMBINHO P C/20;004;12;0,50;1,50;0,50;A;16;162
1019988;7898937345584;FRALDA DESC FERINHA JUMBINHO P C/20;005;12;0,50;1,50;1,00;A;16;162
1019988;7898937345584;FRALDA DESC FERINHA JUMBINHO P C/20;006;12;0,50;1,50;1,00;A;16;162
1019988;7898937345584;FRALDA DESC FERINHA JUMBINHO P C/20;007;12;0,50;1,50;1,00;A;16;162
1019988;7898937345584;FRALDA DESC FERINHA JUMBINHO P C/20;008;12;0,50;1,50;0,50;A;16;162
1019988;7898937345584;FRALDA DESC FERINHA JUMBINHO P C/20;011;12;0,67;1,67;0,50;A;16;162
1019988;7898937345584;FRALDA DESC FERINHA JUMBINHO P C/20;012;12;0,50;1,50;1,00;A;16;162
1019988;7898937345584;FRALDA DESC FERINHA JUMBINHO P C/20;013;12;0,50;1,50;1,00;A;16;162
1019988;7898937345584;FRALDA DESC FERINHA JUMBINHO P C/20;014;12;0,50;1,50;1,00;A;16;162
1019988;7898937345584;FRALDA DESC FERINHA JUMBINHO P C/20;017;12;0,50;1,50;1,00;A;16;162
1019988;7898937345584;FRALDA DESC FERINHA JUMBINHO P C/20;018;12;0,67;1,67;1,50;A;16;162
1002693;7896007552429;FRALDA DESC HUGGIES JUMBINHO G/14;002;12;3,00;4,00;2,00;A;16;162
1002693;7896007552429;FRALDA DESC HUGGIES JUMBINHO G/14;003;12;4,00;5,00;1,00;A;16;162
1002693;7896007552429;FRALDA DESC HUGGIES JUMBINHO G/14;004;12;0,83;2,00;2,00;A;16;162
1002693;7896007552429;FRALDA DESC HUGGIES JUMBINHO G/14;005;12;1,00;2,00;2,00;A;16;162
1002693;7896007552429;FRALDA DESC HUGGIES JUMBINHO G/14;006;12;1,00;2,00;0,50;A;16;162
1002693;7896007552429;FRALDA DESC HUGGIES JUMBINHO G/14;007;12;0,83;2,00;2,00;A;16;162
1002693;7896007552429;FRALDA DESC HUGGIES JUMBINHO G/14;008;12;0,50;1,50;0,50;A;16;162
1002693;7896007552429;FRALDA DESC HUGGIES JUMBINHO G/14;011;12;0,67;1,67;0,50;A;16;162
1002693;7896007552429;FRALDA DESC HUGGIES JUMBINHO G/14;012;12;2,00;3,00;1,50;A;16;162
1002693;7896007552429;FRALDA DESC HUGGIES JUMBINHO G/14;013;12;1,00;2,00;0,50;A;16;162
1002693;7896007552429;FRALDA DESC HUGGIES JUMBINHO G/14;014;12;0,83;1,83;0,50;A;16;162
1002693;7896007552429;FRALDA DESC HUGGIES JUMBINHO G/14;017;12;3,00;4,00;0,50;A;16;162
1002693;7896007552429;FRALDA DESC HUGGIES JUMBINHO G/14;018;12;4,00;5,00;1,50;A;16;162
1004264;7896007552412;FRALDA DESC HUGGIES JUMBINHO M C/16;002;12;0,50;1,50;1,00;A;16;162
1004264;7896007552412;FRALDA DESC HUGGIES JUMBINHO M C/16;003;12;0,67;1,67;2,00;A;16;162
1004264;7896007552412;FRALDA DESC HUGGIES JUMBINHO M C/16;004;12;0,50;1,50;1,00;A;16;162
1004264;7896007552412;FRALDA DESC HUGGIES JUMBINHO M C/16;005;12;0,50;1,50;2,00;A;16;162
1004264;7896007552412;FRALDA DESC HUGGIES JUMBINHO M C/16;006;12;0,67;1,67;0,50;A;16;162
1004264;7896007552412;FRALDA DESC HUGGIES JUMBINHO M C/16;007;12;0,50;1,50;2,00;A;16;162
1004264;7896007552412;FRALDA DESC HUGGIES JUMBINHO M C/16;008;12;1,00;2,00;0,50;A;16;162
1004264;7896007552412;FRALDA DESC HUGGIES JUMBINHO M C/16;011;12;0,50;1,50;0,50;A;16;162
1004264;7896007552412;FRALDA DESC HUGGIES JUMBINHO M C/16;012;12;0,50;1,50;1,50;A;16;162
1004264;7896007552412;FRALDA DESC HUGGIES JUMBINHO M C/16;013;12;0,50;1,50;0,50;A;16;162
1004264;7896007552412;FRALDA DESC HUGGIES JUMBINHO M C/16;014;12;0,50;1,50;0,00;A;16;162
1004264;7896007552412;FRALDA DESC HUGGIES JUMBINHO M C/16;017;12;1,00;2,00;0,50;A;16;162
1004264;7896007552412;FRALDA DESC HUGGIES JUMBINHO M C/16;018;12;0,50;1,50;3,00;A;16;162
1616886;7896007552405;FRALDA DESC HUGGIES JUMBINHO P C/18;002;12;0,50;1,50;1,00;A;16;162
1616886;7896007552405;FRALDA DESC HUGGIES JUMBINHO P C/18;003;12;0,50;1,50;1,00;A;16;162
1616886;7896007552405;FRALDA DESC HUGGIES JUMBINHO P C/18;004;12;0,50;1,50;1,00;A;16;162
1616886;7896007552405;FRALDA DESC HUGGIES JUMBINHO P C/18;006;12;0,67;1,67;0,50;A;16;162
1616886;7896007552405;FRALDA DESC HUGGIES JUMBINHO P C/18;007;12;0,50;1,50;1,00;A;16;162
1616886;7896007552405;FRALDA DESC HUGGIES JUMBINHO P C/18;008;12;0,50;1,50;0,50;A;16;162
1616886;7896007552405;FRALDA DESC HUGGIES JUMBINHO P C/18;011;12;0,67;1,67;0,50;A;16;162
1616886;7896007552405;FRALDA DESC HUGGIES JUMBINHO P C/18;012;12;1,00;2,00;1,50;A;16;162
1616886;7896007552405;FRALDA DESC HUGGIES JUMBINHO P C/18;013;12;1,00;2,00;0,00;A;16;162
1616886;7896007552405;FRALDA DESC HUGGIES JUMBINHO P C/18;014;12;0,50;1,50;0,00;A;16;162
1616886;7896007552405;FRALDA DESC HUGGIES JUMBINHO P C/18;017;12;1,00;2,00;1,00;A;16;162
1616886;7896007552405;FRALDA DESC HUGGIES JUMBINHO P C/18;018;12;0,50;1,50;0,50;A;16;162
1006133;7896007552436;FRALDA DESC HUGGIES JUMBINHO XG C/12;002;12;0,50;1,50;1,00;A;16;162
1006133;7896007552436;FRALDA DESC HUGGIES JUMBINHO XG C/12;003;12;0,50;1,50;1,00;A;16;162
1006133;7896007552436;FRALDA DESC HUGGIES JUMBINHO XG C/12;004;12;0,50;1,50;1,00;A;16;162
1006133;7896007552436;FRALDA DESC HUGGIES JUMBINHO XG C/12;005;12;0,50;1,50;2,00;A;16;162
1006133;7896007552436;FRALDA DESC HUGGIES JUMBINHO XG C/12;006;12;0,67;1,67;0,50;A;16;162
1006133;7896007552436;FRALDA DESC HUGGIES JUMBINHO XG C/12;007;12;0,50;1,50;1,00;A;16;162
1006133;7896007552436;FRALDA DESC HUGGIES JUMBINHO XG C/12;008;12;0,50;1,50;0,50;A;16;162
1006133;7896007552436;FRALDA DESC HUGGIES JUMBINHO XG C/12;011;12;0,67;1,67;0,50;A;16;162
1006133;7896007552436;FRALDA DESC HUGGIES JUMBINHO XG C/12;012;12;1,00;2,00;1,50;A;16;162
1006133;7896007552436;FRALDA DESC HUGGIES JUMBINHO XG C/12;013;12;1,00;2,00;0,50;A;16;162
1006133;7896007552436;FRALDA DESC HUGGIES JUMBINHO XG C/12;014;12;0,50;1,50;0,50;A;16;162
1006133;7896007552436;FRALDA DESC HUGGIES JUMBINHO XG C/12;017;12;0,50;1,50;0,50;A;16;162
1006133;7896007552436;FRALDA DESC HUGGIES JUMBINHO XG C/12;018;12;0,50;1,50;1,50;A;16;162
1616770;7896007550234;FRALDA DESC HUGGIES JUMBINHO XXG C/12;002;12;0,50;1,50;0,83;A;16;162
1616770;7896007550234;FRALDA DESC HUGGIES JUMBINHO XXG C/12;003;12;0,67;1,67;1,67;A;16;162
1616770;7896007550234;FRALDA DESC HUGGIES JUMBINHO XXG C/12;004;12;0,00;0,00;0,83;A;16;162
1616770;7896007550234;FRALDA DESC HUGGIES JUMBINHO XXG C/12;006;12;0,67;1,67;0,83;A;16;162
1616770;7896007550234;FRALDA DESC HUGGIES JUMBINHO XXG C/12;008;12;0,00;0,00;0,42;A;16;162
1616770;7896007550234;FRALDA DESC HUGGIES JUMBINHO XXG C/12;011;12;0,67;1,67;0,42;A;16;162
1616770;7896007550234;FRALDA DESC HUGGIES JUMBINHO XXG C/12;012;12;0,50;1,50;2,50;A;16;162
1616770;7896007550234;FRALDA DESC HUGGIES JUMBINHO XXG C/12;013;12;0,50;1,50;0,42;A;16;162
1616770;7896007550234;FRALDA DESC HUGGIES JUMBINHO XXG C/12;014;12;0,50;1,50;0,42;A;16;162
1616770;7896007550234;FRALDA DESC HUGGIES JUMBINHO XXG C/12;017;12;0,50;1,50;0,42;A;16;162
1616770;7896007550234;FRALDA DESC HUGGIES JUMBINHO XXG C/12;018;12;0,50;1,50;2,50;A;16;162
1023070;7896007553716;FRALDA DESC HUGGIES MEGUINHA G/30;002;9;0,67;1,67;1,11;A;16;162
1023070;7896007553716;FRALDA DESC HUGGIES MEGUINHA G/30;003;9;0,89;2,00;4,44;A;16;162
1023070;7896007553716;FRALDA DESC HUGGIES MEGUINHA G/30;004;9;0,67;1,67;1,11;A;16;162
1023070;7896007553716;FRALDA DESC HUGGIES MEGUINHA G/30;006;9;0,89;1,89;2,22;A;16;162
1023070;7896007553716;FRALDA DESC HUGGIES MEGUINHA G/30;008;9;0,67;1,67;1,11;A;16;162
1023070;7896007553716;FRALDA DESC HUGGIES MEGUINHA G/30;011;9;0,89;1,89;1,11;A;16;162
1023070;7896007553716;FRALDA DESC HUGGIES MEGUINHA G/30;012;9;0,89;1,89;1,11;A;16;162
1023070;7896007553716;FRALDA DESC HUGGIES MEGUINHA G/30;013;9;0,89;1,89;1,11;A;16;162
1023070;7896007553716;FRALDA DESC HUGGIES MEGUINHA G/30;014;9;0,67;1,67;1,11;A;16;162
1023070;7896007553716;FRALDA DESC HUGGIES MEGUINHA G/30;017;9;0,67;1,67;1,11;A;16;162
1023070;7896007553716;FRALDA DESC HUGGIES MEGUINHA G/30;018;9;0,89;1,89;1,11;A;16;162
1023072;7896007553709;FRALDA DESC HUGGIES MEGUINHA M/36;002;6;0,83;1,83;3,33;A;16;162
1023072;7896007553709;FRALDA DESC HUGGIES MEGUINHA M/36;003;6;0,67;1,67;1,67;A;16;162
1023072;7896007553709;FRALDA DESC HUGGIES MEGUINHA M/36;004;6;0,67;1,67;1,67;A;16;162
1023072;7896007553709;FRALDA DESC HUGGIES MEGUINHA M/36;006;6;0,83;1,83;3,33;A;16;162
1023072;7896007553709;FRALDA DESC HUGGIES MEGUINHA M/36;008;6;0,67;1,67;1,67;A;16;162
1023072;7896007553709;FRALDA DESC HUGGIES MEGUINHA M/36;011;6;0,67;1,67;1,67;A;16;162
1023072;7896007553709;FRALDA DESC HUGGIES MEGUINHA M/36;012;6;0,67;1,67;1,67;A;16;162
1023072;7896007553709;FRALDA DESC HUGGIES MEGUINHA M/36;013;6;0,67;1,67;1,67;A;16;162
1023072;7896007553709;FRALDA DESC HUGGIES MEGUINHA M/36;014;6;0,67;1,67;1,67;A;16;162
1023072;7896007553709;FRALDA DESC HUGGIES MEGUINHA M/36;017;6;0,67;1,67;5,00;A;16;162
1023072;7896007553709;FRALDA DESC HUGGIES MEGUINHA M/36;018;6;0,83;1,83;3,33;A;16;162
1023073;7896007553693;FRALDA DESC HUGGIES MEGUINHA P/38;002;9;0,56;1,56;2,22;A;16;162
1023073;7896007553693;FRALDA DESC HUGGIES MEGUINHA P/38;003;9;0,44;1,44;1,11;A;16;162
1023073;7896007553693;FRALDA DESC HUGGIES MEGUINHA P/38;004;9;0,44;1,44;1,11;A;16;162
1023073;7896007553693;FRALDA DESC HUGGIES MEGUINHA P/38;006;9;0,56;1,56;2,22;A;16;162
1023073;7896007553693;FRALDA DESC HUGGIES MEGUINHA P/38;008;9;0,44;1,44;1,11;A;16;162
1023073;7896007553693;FRALDA DESC HUGGIES MEGUINHA P/38;011;9;0,44;1,44;1,11;A;16;162
1023073;7896007553693;FRALDA DESC HUGGIES MEGUINHA P/38;012;9;0,44;1,44;1,11;A;16;162
1023073;7896007553693;FRALDA DESC HUGGIES MEGUINHA P/38;013;9;0,44;1,44;1,11;A;16;162
1023073;7896007553693;FRALDA DESC HUGGIES MEGUINHA P/38;014;9;0,44;1,44;1,11;A;16;162
1023073;7896007553693;FRALDA DESC HUGGIES MEGUINHA P/38;017;9;0,44;1,44;1,11;A;16;162
1023073;7896007553693;FRALDA DESC HUGGIES MEGUINHA P/38;018;9;0,56;1,56;2,22;A;16;162
1023069;7896007553723;FRALDA DESC HUGGIES MEGUINHA XG/28;002;9;0,89;1,89;1,11;A;16;162
1023069;7896007553723;FRALDA DESC HUGGIES MEGUINHA XG/28;003;9;1,11;2,11;1,11;A;16;162
1023069;7896007553723;FRALDA DESC HUGGIES MEGUINHA XG/28;004;9;0,44;1,44;1,11;A;16;162
1023069;7896007553723;FRALDA DESC HUGGIES MEGUINHA XG/28;006;9;0,56;1,56;2,22;A;16;162
1023069;7896007553723;FRALDA DESC HUGGIES MEGUINHA XG/28;008;9;0,44;1,44;1,11;A;16;162
1023069;7896007553723;FRALDA DESC HUGGIES MEGUINHA XG/28;011;9;0,44;1,44;1,11;A;16;162
1023069;7896007553723;FRALDA DESC HUGGIES MEGUINHA XG/28;012;9;0,89;1,89;1,11;A;16;162
1023069;7896007553723;FRALDA DESC HUGGIES MEGUINHA XG/28;013;9;0,44;1,44;1,11;A;16;162
1023069;7896007553723;FRALDA DESC HUGGIES MEGUINHA XG/28;014;9;0,44;1,44;1,11;A;16;162
1023069;7896007553723;FRALDA DESC HUGGIES MEGUINHA XG/28;017;9;1,11;2,11;1,11;A;16;162
1023069;7896007553723;FRALDA DESC HUGGIES MEGUINHA XG/28;018;9;0,89;1,89;1,11;A;16;162
1023068;7896007553730;FRALDA DESC HUGGIES MEGUINHA XXG/26;002;6;1,33;2,33;3,33;A;16;162
1023068;7896007553730;FRALDA DESC HUGGIES MEGUINHA XXG/26;003;6;5,00;6,00;6,67;A;16;162
1023068;7896007553730;FRALDA DESC HUGGIES MEGUINHA XXG/26;004;6;0,67;1,67;1,67;A;16;162
1023068;7896007553730;FRALDA DESC HUGGIES MEGUINHA XXG/26;006;6;0,83;1,83;3,33;A;16;162
1023068;7896007553730;FRALDA DESC HUGGIES MEGUINHA XXG/26;008;6;0,67;1,67;1,67;A;16;162
1023068;7896007553730;FRALDA DESC HUGGIES MEGUINHA XXG/26;011;6;0,67;1,67;1,67;A;16;162
1023068;7896007553730;FRALDA DESC HUGGIES MEGUINHA XXG/26;012;6;0,67;1,67;1,67;A;16;162
1023068;7896007553730;FRALDA DESC HUGGIES MEGUINHA XXG/26;013;6;0,67;1,67;1,67;A;16;162
1023068;7896007553730;FRALDA DESC HUGGIES MEGUINHA XXG/26;014;6;0,67;1,67;1,67;A;16;162
1023068;7896007553730;FRALDA DESC HUGGIES MEGUINHA XXG/26;017;6;1,33;2,33;1,67;A;16;162
1023068;7896007553730;FRALDA DESC HUGGIES MEGUINHA XXG/26;018;6;1,33;2,33;3,33;A;16;162
1006442;7896007552856;FRALDA DESC HUGGIES NAT.CARE RN C/18;002;9;1,00;2,00;4,00;A;16;162
1006442;7896007552856;FRALDA DESC HUGGIES NAT.CARE RN C/18;003;9;0,67;1,67;1,33;A;16;162
1006442;7896007552856;FRALDA DESC HUGGIES NAT.CARE RN C/18;004;9;0,00;0,00;0,00;A;16;162
1006442;7896007552856;FRALDA DESC HUGGIES NAT.CARE RN C/18;006;9;0,67;1,67;0,67;A;16;162
1006442;7896007552856;FRALDA DESC HUGGIES NAT.CARE RN C/18;008;9;0,00;0,00;0,00;A;16;162
1006442;7896007552856;FRALDA DESC HUGGIES NAT.CARE RN C/18;011;9;0,67;1,67;0,67;A;16;162
1006442;7896007552856;FRALDA DESC HUGGIES NAT.CARE RN C/18;012;9;0,67;1,67;2,00;A;16;162
1006442;7896007552856;FRALDA DESC HUGGIES NAT.CARE RN C/18;013;9;0,67;1,67;1,33;A;16;162
1006442;7896007552856;FRALDA DESC HUGGIES NAT.CARE RN C/18;014;9;0,56;1,56;0,00;A;16;162
1006442;7896007552856;FRALDA DESC HUGGIES NAT.CARE RN C/18;017;9;1,00;2,00;2,00;A;16;162
1006442;7896007552856;FRALDA DESC HUGGIES NAT.CARE RN C/18;018;9;0,67;1,67;0,67;A;16;162
